Stkcd,Stknme,Annctime,Type,Suspdate_start,Susptime,Suspdate_end,Resmdate,Resmtime,Timeperd,Reason,
688180,君实生物,2020/7/15,1,2020/7/15,14:41,2020/7/15,2020/7/15,14:51,0.17,盘中临时停牌,
688182,灿勤科技,2021/11/17,1,2021/11/17,14:13,2021/11/17,2021/11/17,14:23,0.16,盘中临时停牌,
688184,帕瓦股份,2025/4/30,1,2025/4/30,9:30,2025/5/5,2025/5/6,9:30,4,重要公告,
688186,广大特材,2020/2/11,1,2020/2/11,9:32,2020/2/11,2020/2/11,9:42,0.17,盘中临时停牌,
688186,广大特材,2020/2/11,1,2020/2/11,9:43,2020/2/11,2020/2/11,9:53,0.16,盘中临时停牌,
688189,南新制药,2020/10/26,1,2020/10/26,9:30,2020/11/8,2020/11/9,9:30,40,拟筹划重大资产重组,
688191,智洋创新,2026/2/4,1,2026/2/4,9:30,2026/2/25,2026/2/26,9:30,40,"重要公告,拟筹划重大资产重组",
688195,腾景科技,2025/2/27,1,2025/2/27,9:30,2025/3/12,2025/3/13,9:30,40,拟筹划重大资产重组,
688198,佰仁医疗,2019/12/9,1,2019/12/9,13:48,2019/12/9,2019/12/9,13:58,0.17,盘中临时停牌,
688201,信安世纪,2022/11/14,1,2022/11/14,9:30,2022/11/16,2022/11/17,9:30,12,刊登重要公告,
688206,概伦电子,2025/3/28,1,2025/3/28,9:30,2025/4/13,2025/4/14,9:30,40,拟筹划重大资产重组,
688209,英集芯,2025/3/4,1,2025/3/4,9:30,2025/3/17,2025/3/18,9:30,40,拟筹划重大资产重组,
688223,晶科能源,2022/1/26,1,2022/1/26,10:11,2022/1/26,2022/1/26,10:21,0.17,盘中临时停牌,
688228,开普云,2025/8/11,1,2025/8/11,9:30,2025/8/24,2025/8/25,9:30,40,拟筹划重大资产重组,
688237,超卓航科,2025/11/24,1,2025/11/24,9:30,2025/11/30,2025/12/1,9:30,20,重要公告,
688255,凯尔达,2021/10/25,1,2021/10/25,9:58,2021/10/25,2021/10/25,10:08,0.16,盘中临时停牌,
688256,寒武纪,2020/7/21,1,2020/7/21,13:18,2020/7/21,2020/7/21,13:28,0.17,,
688258,卓易信息,2019/12/9,1,2019/12/9,13:28,2019/12/9,2019/12/9,13:38,0.16,盘中临时停牌,
688258,卓易信息,2019/12/10,1,2019/12/10,10:55,2019/12/10,2019/12/10,11:05,0.16,盘中临时停牌,
688269,凯立新材,2021/6/9,1,2021/6/9,10:01,2021/6/9,2021/6/9,10:11,0.16,盘中临时停牌,
688269,凯立新材,2021/6/10,1,2021/6/10,13:53,2021/6/10,2021/6/10,14:03,0.17,盘中临时停牌,
688272,富吉瑞,2023/4/26,1,2023/4/26,9:30,2023/4/26,2023/4/27,9:30,4,刊登重要公告,
688272,*ST 富吉,2024/6/7,1,2024/6/7,9:30,2024/6/10,2024/6/11,9:30,4,重要公告,
688277,天智航,2020/7/7,1,2020/7/7,13:31,2020/7/7,2020/7/7,13:41,0.16,盘中临时停牌,
688278,特宝生物,2020/1/20,1,2020/1/20,10:22,2020/1/20,2020/1/20,10:32,0.16,盘中临时停牌,
688282,理工导航,2024/4/30,1,2024/4/30,9:30,2024/5/5,2024/5/6,9:30,4,刊登重要公告,
688282,*ST 导航,2025/4/30,1,2025/4/30,9:30,2025/5/5,2025/5/6,9:30,4,重要公告,
688287,观典防务,2024/11/1,1,2024/11/1,9:30,2024/11/3,2024/11/4,9:30,4,刊登重要公告,
688287,ST 观典,2025/4/29,1,2025/4/29,9:30,2025/4/29,2025/4/30,9:30,4,重要公告,
688288,鸿泉物联,2019/11/7,1,2019/11/7,10:36,2019/11/7,2019/11/7,10:46,0.17,盘中临时停牌,
688291,金橙子,2025/7/31,1,2025/7/31,9:30,2025/8/12,2025/8/13,9:30,36,重要事项未公告,
688293,奥浦迈,2025/1/17,1,2025/1/17,9:30,2025/2/9,2025/2/10,9:30,40,拟筹划重大资产重组,
688298,东方生物,2020/2/5,1,2020/2/5,14:15,2020/2/5,2020/2/5,14:25,0.17,盘中临时停牌,
688298,东方生物,2020/2/5,1,2020/2/5,14:32,2020/2/5,2020/2/5,14:42,0.17,盘中临时停牌,
688299,长阳科技,2019/11/7,1,2019/11/7,11:28,2019/11/7,2019/11/7,13:08,0.16,盘中临时停牌,
688302,海创药业,2022/4/13,1,2022/4/13,14:04,2022/4/13,2022/4/13,14:14,0.16,盘中临时停牌,
688309,恒誉环保,2022/4/27,1,2022/4/27,9:30,2022/4/27,2022/4/28,9:30,4,刊登重要公告,
688309,*ST 恒誉,2023/5/5,1,2023/5/5,9:30,2023/5/7,2023/5/8,9:30,4,刊登重要公告,
688313,仕佳光子,2025/6/30,1,2025/6/30,9:30,2025/7/10,2025/7/11,9:30,36,拟筹划重大资产重组,
688315,诺禾致源,2021/4/16,1,2021/4/16,13:00,2021/4/16,2021/4/16,13:10,0.17,盘中临时停牌,
688323,瑞华泰,2021/4/28,1,2021/4/28,13:09,2021/4/28,2021/4/28,13:19,0.17,盘中临时停牌,
688325,赛微微电,2022/4/22,1,2022/4/22,10:35,2022/4/22,2022/4/22,10:45,0.17,盘中临时停牌,
688327,云从科技,2022/5/31,1,2022/5/31,13:00,2022/5/31,2022/5/31,13:10,0.17,盘中临时停牌,
688327,云从科技,2022/6/2,1,2022/6/2,14:09,2022/6/2,2022/6/2,14:19,0.17,盘中临时停牌,
688333,铂力特,2019/7/22,1,2019/7/22,11:00,2019/7/22,2019/7/22,11:10,0.17,盘中临时停牌,
688336,三生国健,2020/7/22,1,2020/7/22,10:18,2020/7/22,2020/7/22,10:28,0.17,,
688337,普源精电,2023/12/25,1,2023/12/25,9:30,2024/1/8,2024/1/9,9:30,40,"刊登重要公告,重要事项未公告",
688339,亿华通,2025/2/27,1,2025/2/27,9:30,2025/3/12,2025/3/13,9:30,40,重要公告,
688347,华虹公司,2025/8/18,1,2025/8/18,9:30,2025/8/31,2025/9/1,9:30,40,拟筹划重大资产重组,
688350,富淼科技,2021/1/29,1,2021/1/29,14:23,2021/1/29,2021/1/29,14:33,0.17,盘中临时停牌,
688350,富淼科技,2021/2/1,1,2021/2/1,14:11,2021/2/1,2021/2/1,14:21,0.17,盘中临时停牌,
688350,富淼科技,2025/1/24,1,2025/1/24,9:30,2025/2/9,2025/2/10,9:30,20,重要事项未公告,
688359,三孚新科,2021/5/21,1,2021/5/21,14:49,2021/5/21,2021/5/21,14:57,0.13,盘中临时停牌,
688360,德马科技,2023/2/6,1,2023/2/6,9:30,2023/2/6,2023/2/7,9:30,4,"拟筹划重大资产重组,重要事项未公告",
688360,德马科技,2023/2/7,1,2023/2/7,9:30,2023/2/19,2023/2/20,9:30,36,"重要事项未公告,拟筹划重大资产重组",
688365,光云科技,2020/4/29,1,2020/4/29,11:01,2020/4/29,2020/4/29,11:11,0.16,盘中临时停牌,
688365,光云科技,2020/5/6,1,2020/5/6,14:26,2020/5/6,2020/5/6,14:36,0.17,盘中临时停牌,
688368,晶丰明源,2021/6/21,1,2021/6/21,9:30,2021/7/4,2021/7/5,9:30,40,刊登重要公告,
688368,晶丰明源,2024/10/22,1,2024/10/22,9:30,2024/11/4,2024/11/5,9:30,40,拟筹划重大资产重组,
688371,菲沃泰,2022/8/2,1,2022/8/2,9:49,2022/8/2,2022/8/2,9:59,0.16,盘中临时停牌,
688371,菲沃泰,2022/8/3,1,2022/8/3,11:19,2022/8/3,2022/8/3,11:29,0.16,盘中临时停牌,
688372,伟测科技,2022/10/26,1,2022/10/26,14:08,2022/10/26,2022/10/26,14:18,0.17,盘中临时停牌,
688381,帝奥微,2025/9/29,1,2025/9/29,9:30,2025/9/29,2025/9/30,9:30,4,拟筹划重大资产重组,
688381,帝奥微,2025/9/30,1,2025/9/30,9:30,2025/10/20,2025/10/21,9:30,36,拟筹划重大资产重组,
688383,新益昌,2021/4/28,1,2021/4/28,9:36,2021/4/28,2021/4/28,9:46,0.17,盘中临时停牌,
688386,泛亚微透,2020/10/16,1,2020/10/16,14:17,2020/10/16,2020/10/16,14:27,0.17,盘中临时停牌,
688388,嘉元科技,2019/7/22,1,2019/7/22,9:33,2019/7/22,2019/7/22,9:43,0.17,盘中临时停牌,
688398,赛特新材,2020/2/11,1,2020/2/11,9:31,2020/2/11,2020/2/11,9:41,0.16,盘中临时停牌,
688398,赛特新材,2020/2/11,1,2020/2/11,9:43,2020/2/11,2020/2/11,9:53,0.16,盘中临时停牌,
688418,震有科技,2020/7/22,1,2020/7/22,10:05,2020/7/22,2020/7/22,10:15,0.17,,
688418,震有科技,2020/7/22,1,2020/7/22,10:15,2020/7/22,2020/7/22,10:25,0.17,,
688418,震有科技,2020/7/23,1,2020/7/23,14:55,2020/7/23,2020/7/23,14:57,0.03,,
688425,铁建重工,2021/6/22,1,2021/6/22,10:07,2021/6/22,2021/6/22,10:17,0.16,盘中临时停牌,
688425,铁建重工,2021/6/22,1,2021/6/22,10:22,2021/6/22,2021/6/22,10:32,0.16,盘中临时停牌,
688435,英方软件,2023/1/19,1,2023/1/19,13:33,2023/1/19,2023/1/19,13:43,0.17,盘中临时停牌,
688468,科美诊断,2021/4/9,1,2021/4/9,13:41,2021/4/9,2021/4/9,13:51,0.17,盘中临时停牌,
688478,晶升股份,2025/8/26,1,2025/8/26,9:30,2025/9/8,2025/9/9,9:30,40,重要公告,
688496,清越科技,2022/12/28,1,2022/12/28,11:09,2022/12/28,2022/12/28,11:19,0.17,盘中临时停牌,
688500,慧辰股份,2023/5/4,1,2023/5/4,9:30,2023/5/4,2023/5/5,9:30,4,刊登重要公告,
688500,*ST 慧辰,2024/6/7,1,2024/6/7,9:30,2024/6/10,2024/6/11,9:30,4,重要公告,
688502,茂莱光学,2023/3/9,1,2023/3/9,11:10,2023/3/9,2023/3/9,11:20,0.16,盘中临时停牌,
688508,芯朋微,2020/7/22,1,2020/7/22,10:10,2020/7/22,2020/7/22,10:20,0.16,,
688508,芯朋微,2020/7/22,1,2020/7/22,9:57,2020/7/22,2020/7/22,10:07,0.17,,
688509,正元地信,2021/7/30,1,2021/7/30,11:03,2021/7/30,2021/7/30,11:13,0.17,盘中临时停牌,
688510,航亚科技,2020/12/16,1,2020/12/16,11:14,2020/12/16,2020/12/16,11:24,0.17,盘中临时停牌,
688511,天微电子,2025/4/30,1,2025/4/30,9:30,2025/5/5,2025/5/6,9:30,4,重要公告,
688519,南亚新材,2020/8/18,1,2020/8/18,10:21,2020/8/18,2020/8/18,10:31,0.17,盘中临时停牌,
688521,芯原股份,2025/8/29,1,2025/8/29,9:30,2025/9/11,2025/9/12,9:30,40,拟筹划重大资产重组,
688522,纳睿雷达,2025/1/8,1,2025/1/8,9:30,2025/1/21,2025/1/22,9:30,40,重要事项未公告,
688529,豪森股份,2020/11/9,1,2020/11/9,13:17,2020/11/9,2020/11/9,13:27,0.17,盘中临时停牌,
688533,上声电子,2021/4/19,1,2021/4/19,13:00,2021/4/19,2021/4/19,13:10,0.17,盘中临时停牌,
688535,华海诚科,2024/11/12,1,2024/11/12,9:30,2024/11/25,2024/11/26,9:30,40,重要公告,
688536,思瑞浦,2023/5/29,1,2023/5/29,9:30,2023/6/11,2023/6/12,9:30,40,刊登重要公告,
688536,思瑞浦,2025/11/26,1,2025/11/26,9:30,2025/12/9,2025/12/10,9:30,40,拟筹划重大资产重组,
688550,瑞联新材,2024/5/6,1,2024/5/6,9:30,2024/5/12,2024/5/13,9:30,20,重要事项未公告,
688555,泽达易盛,2022/11/21,1,2022/11/21,9:30,2022/11/21,2022/11/22,9:30,4,刊登重要公告,
688555,*ST 泽达,2023/3/9,1,2023/3/9,9:30,2023/3/13,2023/3/14,9:30,12,交易异常波动,
688555,*ST 泽达,2023/4/24,1,2023/4/24,9:30,2023/6/7,2023/6/8,9:30,120,重大事项,
688555,退市泽达,2023/7/1,2,2023/7/7,9:30,###############################################################################################################################################################################################################################################################,,,-8888,终止上市,
688555,退市泽达,2023/7/3,1,2023/7/3,9:30,###############################################################################################################################################################################################################################################################,,,-9666,刊登重要公告,
688565,力源科技,2021/5/13,1,2021/5/13,13:14,2021/5/13,2021/5/13,13:24,0.17,盘中临时停牌,
688567,孚能科技,2023/7/26,1,2023/7/26,9:30,2023/8/1,2023/8/2,9:30,20,刊登重要公告,
688567,孚能科技,2025/1/2,1,2025/1/2,9:30,2025/1/5,2025/1/6,9:30,8,重要事项未公告,
688573,信宇人,2023/8/18,1,2023/8/18,10:06,2023/8/18,2023/8/18,10:16,0.17,盘中临时停牌,
688585,上纬新材,2025/7/2,1,2025/7/2,9:30,2025/7/8,2025/7/9,9:30,20,重要事项未公告,
688585,上纬新材,2025/7/31,1,2025/7/31,9:30,2025/8/4,2025/8/5,9:30,12,重要事项未公告,
688585,上纬新材,2025/9/26,1,2025/9/26,9:30,2025/10/12,2025/10/13,9:30,20,重要事项未公告,
688585,上纬新材,2025/10/29,1,2025/10/29,9:30,2025/10/29,2025/10/30,9:30,4,重要事项未公告,
688588,凌志软件,2025/10/28,1,2025/10/28,9:30,2025/11/10,2025/11/11,9:30,40,拟筹划重大资产重组,
688589,力合微,2020/7/22,1,2020/7/22,9:51,2020/7/22,2020/7/22,10:01,0.17,,
688589,力合微,2020/7/22,1,2020/7/22,10:03,2020/7/22,2020/7/22,10:13,0.17,,
688591,泰凌微,2025/8/25,1,2025/8/25,9:30,2025/8/31,2025/9/1,9:30,20,拟筹划重大资产重组,
688592,司南导航,2023/8/17,1,2023/8/17,10:29,2023/8/17,2023/8/17,10:39,0.17,盘中临时停牌,
688593,新相微,2025/3/3,1,2025/3/3,9:30,2025/3/3,2025/3/4,9:30,4,重要公告,
688593,新相微,2025/3/4,1,2025/3/4,9:30,2025/3/16,2025/3/17,9:30,36,拟筹划重大资产重组,
688606,奥泰生物,2021/3/25,1,2021/3/25,11:17,2021/3/25,2021/3/25,11:27,0.17,盘中临时停牌,
688607,康众医疗,2021/2/1,1,2021/2/1,9:33,2021/2/1,2021/2/1,9:43,0.17,盘中临时停牌,
688607,康众医疗,2021/2/1,1,2021/2/1,11:00,2021/2/1,2021/2/1,11:10,0.17,盘中临时停牌,
688618,三旺通信,2020/12/30,1,2020/12/30,14:13,2020/12/30,2020/12/30,14:23,0.16,盘中临时停牌,
688618,三旺通信,2020/12/30,1,2020/12/30,14:02,2020/12/30,2020/12/30,14:12,0.17,盘中临时停牌,
688621,阳光诺和,2022/10/25,1,2022/10/25,9:30,2022/11/7,2022/11/8,9:30,40,拟筹划重大资产重组,
688621,阳光诺和,2025/4/25,1,2025/4/25,9:30,2025/5/12,2025/5/13,9:30,36,拟筹划重大资产重组,
688622,禾信仪器,2024/10/23,1,2024/10/23,9:30,2024/11/4,2024/11/5,9:30,36,拟筹划重大资产重组,
688627,精智达,2023/7/18,1,2023/7/18,10:05,2023/7/18,2023/7/18,10:15,0.17,刊登重要公告,
688628,优利德,2021/2/1,1,2021/2/1,10:46,2021/2/1,2021/2/1,10:56,0.16,盘中临时停牌,
688628,优利德,2021/2/1,1,2021/2/1,11:00,2021/2/1,2021/2/1,11:10,0.17,盘中临时停牌,
688630,芯碁微装,2021/4/2,1,2021/4/2,11:13,2021/4/2,2021/4/2,11:23,0.16,盘中临时停牌,
688636,智明达,2021/4/8,1,2021/4/8,13:07,2021/4/8,2021/4/8,13:17,0.16,盘中临时停牌,
688646,逸飞激光,2025/4/30,1,2025/4/30,9:30,2025/5/5,2025/5/6,9:30,4,重要公告,
688655,迅捷兴,2025/3/27,1,2025/3/27,9:30,2025/4/9,2025/4/10,9:30,36,拟筹划重大资产重组,
688656,浩欧博,2024/10/24,1,2024/10/24,9:30,2024/10/30,2024/10/31,9:30,20,重要事项未公告,
688656,浩欧博,2024/11/11,1,2024/11/11,9:30,2024/11/13,2024/11/14,9:30,12,重要事项未公告,
688656,浩欧博,2025/1/23,1,2025/1/23,9:30,2025/1/23,2025/1/24,9:30,4,重要公告,
688661,和林微纳,2021/3/30,1,2021/3/30,14:14,2021/3/30,2021/3/30,14:24,0.17,盘中临时停牌,
688662,富信科技,2021/4/1,1,2021/4/1,9:55,2021/4/1,2021/4/1,10:05,0.16,盘中临时停牌,
688662,富信科技,2021/4/2,1,2021/4/2,13:36,2021/4/2,2021/4/2,13:46,0.17,盘中临时停牌,
688665,四方光电,2021/2/9,1,2021/2/9,13:27,2021/2/9,2021/2/9,13:37,0.17,盘中临时停牌,
688667,菱电电控,2025/1/16,1,2025/1/16,9:30,2025/2/5,2025/2/6,9:30,36,"重要事项未公告,重要公告",
688671,碧兴物联,2023/8/9,1,2023/8/9,14:04,2023/8/9,2023/8/9,14:14,0.16,盘中临时停牌,
688671,碧兴物联,2023/8/9,1,2023/8/9,14:21,2023/8/9,2023/8/9,14:31,0.17,盘中临时停牌,
688690,纳微科技,2021/6/23,1,2021/6/23,14:23,2021/6/23,2021/6/23,14:33,0.17,盘中临时停牌,
688693,锴威特,2026/3/16,1,2026/3/16,9:30,2026/3/29,2026/3/30,9:30,40,拟筹划重大资产重组,
688711,宏微科技,2021/9/2,1,2021/9/2,14:05,2021/9/2,2021/9/2,14:15,0.17,盘中临时停牌,
688720,艾森股份,2025/1/24,1,2025/1/24,9:30,2025/2/16,2025/2/17,9:30,40,拟筹划重大资产重组,
688739,成大生物,2025/2/11,1,2025/2/11,9:30,2025/2/12,2025/2/13,9:30,8,重要事项未公告,
688739,成大生物,2025/4/7,1,2025/4/7,9:30,2025/4/7,2025/4/8,9:30,4,重要公告,
688766,普冉股份,2025/11/25,1,2025/11/25,9:30,2025/11/25,2025/11/26,9:30,4,拟筹划重大资产重组,
688766,普冉股份,2025/11/26,1,2025/11/26,9:30,2025/12/8,2025/12/9,9:30,36,拟筹划重大资产重组,
688768,容知日新,2021/7/26,1,2021/7/26,10:29,2021/7/26,2021/7/26,10:39,0.17,盘中临时停牌,
688800,瑞可达,2021/7/22,1,2021/7/22,9:31,2021/7/22,2021/7/22,9:41,0.16,盘中临时停牌,
688981,中芯国际,2025/9/1,1,2025/9/1,9:30,2025/9/8,2025/9/9,9:30,24,拟筹划重大资产重组,
689009,九号公司,2020/10/29,1,2020/10/29,10:47,2020/10/29,2020/10/29,10:57,0.17,盘中临时停牌,
832317,观典防务,2021/10/20,1,2021/10/21,9:30,###############################################################################################################################################################################################################################################################,,,-9666,其它原因,
832317,观典防务,2022/4/25,2,2022/4/26,9:30,###############################################################################################################################################################################################################################################################,,,-8888,终止上市,
833874,泰祥股份,2021/11/5,1,2021/11/8,9:30,###############################################################################################################################################################################################################################################################,,,-9666,其它原因,
833874,泰祥股份,2022/7/15,2,2022/7/18,9:30,###############################################################################################################################################################################################################################################################,,,-8888,终止上市,
833994,翰博高新,2021/11/4,1,2021/11/4,9:30,###############################################################################################################################################################################################################################################################,,,-9666,其它原因,
833994,翰博高新,2022/7/22,2,2022/7/25,9:30,###############################################################################################################################################################################################################################################################,,,-8888,终止上市,
900901,上电B股,2003/2/18,1,2003/2/18,9:30,2003/2/18,2003/2/19,9:30,4,因召开股东大会;;,
900901,上电B股,2003/3/12,1,2003/3/12,9:30,2003/3/12,2003/3/12,10:30,1,因刊登年报;,
900901,上电B股,2003/4/25,1,2003/4/25,9:30,2003/4/27,2003/4/28,9:30,4,因召开股东大会;;,
900901,上电B股,2003/4/28,1,2003/4/28,9:30,2003/4/28,2003/4/29,9:30,4,召开股东大会,
900901,上电B股,2003/5/29,1,2003/5/29,9:30,2003/5/29,2003/5/29,10:30,1,因刊登重要公告;,
900901,上电B股,2003/8/8,1,2003/8/8,9:30,2003/8/8,2003/8/8,10:30,1,因刊登半年报;,
900901,上电B股,2003/10/30,1,2003/10/30,9:30,2003/10/30,2003/10/30,10:30,1,因刊登季报;,
900901,上电B股,2004/3/16,1,2004/3/16,9:30,2004/3/16,2004/3/16,10:30,1,刊登年报;,
900901,上电B股,2004/4/20,1,2004/4/20,9:30,2004/4/20,2004/4/21,9:30,4,召开股东大会,
900901,上电B股,2004/8/9,1,2004/8/9,9:30,2004/8/9,2004/8/9,10:30,1,刊登半年报;,
900901,上电B股,2004/10/26,1,2004/10/26,9:30,2004/10/26,2004/10/26,10:30,1,刊登第三季度报告;,
900901,上电B股,2005/3/18,1,2005/3/18,9:30,2005/3/18,2005/3/18,10:30,1,刊登年报;,
900901,上电B股,2005/4/21,1,2005/4/21,9:30,2005/4/21,2005/4/22,9:30,4,因召开股东大会;;,
900901,上电B股,2005/4/28,1,2005/4/28,9:30,2005/4/28,2005/4/28,10:30,1,刊登重要公告;,
900901,上电B股,2005/7/15,1,2005/7/15,9:30,2005/7/15,2005/7/15,10:30,1,刊登重要公告;,
900901,上电B股,2005/7/20,1,2005/7/20,9:30,2005/7/20,2005/7/20,10:30,1,刊登重要公告;,
900901,上电B股,2005/11/7,1,2005/11/7,9:30,2005/11/7,2005/11/7,10:30,1,"股权分置改革的安排,刊登重要公告;",
900901,上电B股,2005/12/26,1,2005/12/26,9:30,2005/12/26,2005/12/27,9:30,4,因召开股东大会;;,
900901,上电B股,2006/1/24,1,2006/1/24,9:30,2006/1/24,2006/1/24,10:30,1,因刊登重要公告;,
900901,上电B股,2006/2/6,1,2006/2/6,9:30,2006/2/6,2006/2/7,9:30,4,因未刊登股东大会决议公告;,
900901,上电B股,2006/4/19,1,2006/4/19,9:30,2006/4/19,2006/4/20,9:30,4,因召开股东大会;;,
900901,上电B股,2006/10/11,1,2006/10/11,9:30,2006/10/11,2006/10/12,9:30,4,因召开股东大会;;,
900901,上电B股,2007/1/12,1,2007/1/12,9:30,2007/1/14,2007/1/15,9:30,4,因召开股东大会;,
900901,上电B股,2007/1/24,1,2007/1/24,9:30,2007/1/24,2007/1/24,10:30,1,因刊登重要公告;,
900901,上电B股,2007/5/25,1,2007/5/25,9:30,2007/5/27,2007/5/28,9:30,4,因召开股东大会;,
900901,上电B股,2008/1/14,1,2008/1/14,9:30,2008/5/11,2008/5/12,9:30,308,因重要事项未公告;,
900901,上电B股,2008/5/12,1,2008/5/12,9:30,2008/5/12,2008/5/12,10:30,1,刊登董事会通过发行股份购买资产及重大资产购买暨关联交易预案的相关事宜公告;,
900901,上电B股,2008/5/15,1,2008/5/15,9:30,2008/5/15,2008/5/15,10:30,1,刊登股票价格异常波动公告;,
900901,上电B股,2008/6/23,1,2008/6/23,9:30,2008/6/23,2008/6/24,9:30,4,因未刊登股东大会决议公告，6月23日全天停牌;,
900901,上电B股,2008/12/4,1,2008/12/4,9:30,2008/12/4,2008/12/4,10:30,1,因刊登股票交易异常波动公告;,
900901,上电B股,2009/2/17,1,2009/2/17,9:30,2009/2/17,2009/2/17,10:30,1,因刊登股票交易异常波动公告;,
900901,上电B股,2009/3/31,1,2009/3/31,9:30,2009/3/31,2009/4/1,9:30,4,因媒体报道需澄清,
900901,上电B股,2009/4/1,1,2009/4/1,9:30,2009/4/1,2009/4/2,9:30,4,因重要事项未公告,
900901,上电B股,2009/4/7,1,2009/4/7,9:30,2009/4/7,2009/4/8,9:30,4,因重要事项未公告,
900901,上电B股,2009/4/8,1,2009/4/8,9:30,2009/6/7,2009/6/8,9:30,160,因刊登重要公告,
900901,上电B股,2009/6/11,1,2009/6/11,9:30,2009/6/11,2009/6/11,10:30,1,因刊登股票交易异常波动公告,
900901,上电B股,2009/7/6,1,2009/7/6,9:30,2009/7/6,2009/7/7,9:30,4,"召开2009年第一次临时股东大会,审议重大资产出售暨关联交易等议案",
900901,上电B股,2009/9/18,1,2009/9/18,9:30,2009/9/18,2009/9/18,10:30,1,刊登股票交易异常波动公告,
900901,上电B股,2009/11/30,1,2009/11/30,9:30,2009/11/30,2009/11/30,10:30,1,刊登股票交易异常波动公告,
900901,上电B股,2010/2/5,1,2010/2/5,9:30,2010/2/7,2010/2/8,9:30,4,"召开2010年第一次临时股东大会,审议选举王强为公司第七届董事会董事等议案",
900901,上电B股,2010/4/27,1,2010/4/27,9:30,2010/4/27,2010/4/28,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配及资本公积金转增股本的方等议案",
900901,上电B股,2011/4/25,1,2011/4/25,9:30,2011/4/25,2011/4/26,9:30,4,召开股东大会,
900901,上电B股,2012/4/18,1,2012/4/18,9:30,2012/4/18,2012/4/19,9:30,4,召开股东大会,
900901,仪电B股,2015/4/14,1,2015/4/14,9:30,2015/8/6,2015/8/7,9:30,324,"重要事项未公告,刊登重要公告",
900901,仪电B股,2015/10/16,1,2015/10/16,9:30,2015/10/18,2015/10/19,9:30,4,重要事项未公告,
900901,仪电B股,2015/10/19,1,2015/10/19,9:30,2015/10/26,2015/10/27,9:30,24,"重要事项未公告,刊登重要公告",
